2025-04-20 10:44:57,415 Bounding Box: ID=9, Category=truck, Coordinates=(613, 283),(847, 477)
2025-04-20 10:44:57,415 Bounding Box: ID=11, Category=motorcycle, Coordinates=(255, 271),(299, 316)
2025-04-20 10:44:57,415 Bounding Box: ID=12, Category=car, Coordinates=(407, 245),(434, 263)
2025-04-20 10:44:57,415 Bounding Box: ID=13, Category=person, Coordinates=(142, 235),(168, 287)
2025-04-20 10:44:57,415 Bounding Box: ID=16, Category=truck, Coordinates=(179, 222),(274, 261)
2025-04-20 10:44:57,415 Bounding Box: ID=17, Category=car, Coordinates=(427, 249),(445, 263)
2025-04-20 10:44:57,415 Bounding Box: ID=18, Category=bus, Coordinates=(0, 197),(11, 239)
2025-04-20 10:44:57,415 Bounding Box: ID=20, Category=motorcycle, Coordinates=(146, 258),(172, 299)
2025-04-20 10:44:57,415 Bounding Box: ID=21, Category=car, Coordinates=(111, 226),(128, 240)
2025-04-20 10:44:57,415 Bounding Box: ID=23, Category=bus, Coordinates=(453, 240),(508, 266)
2025-04-20 10:44:57,415 Bounding Box: ID=30, Category=person, Coordinates=(533, 265),(583, 338)
2025-04-20 10:44:57,415 Bounding Box: ID=31, Category=person, Coordinates=(414, 251),(459, 325)
2025-04-20 10:44:57,415 Bounding Box: ID=32, Category=motorcycle, Coordinates=(271, 281),(299, 316)
2025-04-20 10:44:57,415 Bounding Box: ID=37, Category=person, Coordinates=(187, 236),(202, 261)
2025-04-20 10:45:00,012 Bounding Box: ID=1, Category=car, Coordinates=(471, 253),(606, 302)
2025-04-20 10:45:00,013 Bounding Box: ID=2, Category=car, Coordinates=(293, 244),(372, 285)
2025-04-20 10:45:00,013 Bounding Box: ID=3, Category=motorcycle, Coordinates=(488, 283),(591, 354)
2025-04-20 10:45:00,013 Bounding Box: ID=4, Category=motorcycle, Coordinates=(378, 271),(452, 338)
2025-04-20 10:45:00,013 Bounding Box: ID=6, Category=bus, Coordinates=(726, 190),(846, 326)
2025-04-20 10:45:00,013 Bounding Box: ID=7, Category=person, Coordinates=(259, 245),(299, 303)
2025-04-20 10:45:00,013 Bounding Box: ID=8, Category=car, Coordinates=(648, 265),(731, 326)
2025-04-20 10:45:00,015 Bounding Box: ID=9, Category=car, Coordinates=(592, 279),(846, 476)
2025-04-20 10:45:00,015 Bounding Box: ID=11, Category=motorcycle, Coordinates=(250, 267),(294, 314)
2025-04-20 10:45:00,015 Bounding Box: ID=12, Category=car, Coordinates=(408, 244),(435, 261)
2025-04-20 10:45:00,015 Bounding Box: ID=13, Category=person, Coordinates=(140, 235),(166, 286)
2025-04-20 10:45:00,015 Bounding Box: ID=16, Category=truck, Coordinates=(178, 222),(275, 261)
2025-04-20 10:45:00,015 Bounding Box: ID=18, Category=bus, Coordinates=(0, 197),(11, 239)
2025-04-20 10:45:00,015 Bounding Box: ID=20, Category=motorcycle, Coordinates=(142, 258),(169, 298)
2025-04-20 10:45:00,015 Bounding Box: ID=21, Category=car, Coordinates=(111, 226),(128, 240)
2025-04-20 10:45:00,015 Bounding Box: ID=23, Category=bus, Coordinates=(452, 240),(508, 266)
2025-04-20 10:45:00,015 Bounding Box: ID=30, Category=person, Coordinates=(520, 261),(565, 333)
2025-04-20 10:45:00,015 Bounding Box: ID=31, Category=person, Coordinates=(410, 250),(455, 323)
2025-04-20 10:45:00,015 Bounding Box: ID=32, Category=motorcycle, Coordinates=(268, 281),(293, 314)
2025-04-20 10:45:00,015 Bounding Box: ID=37, Category=motorcycle, Coordinates=(185, 240),(201, 263)
2025-04-20 10:45:00,015 Bounding Box: ID=40, Category=person, Coordinates=(394, 253),(433, 322)
2025-04-20 10:45:00,015 Bounding Box: ID=44, Category=person, Coordinates=(542, 260),(583, 333)
2025-04-20 10:45:00,019 Bounding Box: ID=36, Category=truck, Coordinates=(208, 223),(275, 261)
2025-04-20 10:45:02,914 Bounding Box: ID=1, Category=car, Coordinates=(462, 253),(596, 306)
2025-04-20 10:45:02,914 Bounding Box: ID=2, Category=car, Coordinates=(286, 243),(366, 285)
2025-04-20 10:45:02,914 Bounding Box: ID=3, Category=motorcycle, Coordinates=(473, 283),(568, 350)
2025-04-20 10:45:02,914 Bounding Box: ID=4, Category=motorcycle, Coordinates=(369, 271),(439, 333)
2025-04-20 10:45:02,914 Bounding Box: ID=6, Category=bus, Coordinates=(720, 190),(847, 309)
2025-04-20 10:45:02,918 Bounding Box: ID=7, Category=person, Coordinates=(255, 243),(289, 299)
2025-04-20 10:45:02,919 Bounding Box: ID=8, Category=car, Coordinates=(642, 266),(723, 325)
2025-04-20 10:45:02,919 Bounding Box: ID=9, Category=car, Coordinates=(566, 277),(847, 477)
2025-04-20 10:45:02,924 Bounding Box: ID=11, Category=motorcycle, Coordinates=(245, 270),(286, 311)
2025-04-20 10:45:02,924 Bounding Box: ID=13, Category=person, Coordinates=(136, 233),(162, 286)
2025-04-20 10:45:02,928 Bounding Box: ID=16, Category=truck, Coordinates=(179, 221),(275, 260)
2025-04-20 10:45:02,928 Bounding Box: ID=18, Category=bus, Coordinates=(0, 197),(11, 239)
2025-04-20 10:45:02,929 Bounding Box: ID=20, Category=motorcycle, Coordinates=(139, 260),(164, 295)
2025-04-20 10:45:02,929 Bounding Box: ID=21, Category=car, Coordinates=(111, 226),(128, 240)
2025-04-20 10:45:02,929 Bounding Box: ID=23, Category=bus, Coordinates=(451, 240),(508, 266)
2025-04-20 10:45:02,929 Bounding Box: ID=30, Category=person, Coordinates=(501, 262),(544, 330)
2025-04-20 10:45:02,929 Bounding Box: ID=32, Category=motorcycle, Coordinates=(259, 280),(285, 311)
2025-04-20 10:45:02,929 Bounding Box: ID=37, Category=motorcycle, Coordinates=(182, 241),(198, 263)
2025-04-20 10:45:02,929 Bounding Box: ID=40, Category=person, Coordinates=(385, 251),(421, 319)
2025-04-20 10:45:02,929 Bounding Box: ID=36, Category=truck, Coordinates=(206, 223),(274, 260)
2025-04-20 10:45:05,928 Bounding Box: ID=1, Category=car, Coordinates=(459, 253),(593, 308)
2025-04-20 10:45:05,928 Bounding Box: ID=2, Category=car, Coordinates=(284, 243),(364, 285)
2025-04-20 10:45:05,928 Bounding Box: ID=3, Category=motorcycle, Coordinates=(469, 283),(561, 349)
2025-04-20 10:45:05,934 Bounding Box: ID=4, Category=motorcycle, Coordinates=(366, 271),(435, 332)
2025-04-20 10:45:05,934 Bounding Box: ID=6, Category=bus, Coordinates=(718, 190),(848, 303)
2025-04-20 10:45:05,934 Bounding Box: ID=7, Category=person, Coordinates=(253, 243),(286, 298)
2025-04-20 10:45:05,934 Bounding Box: ID=8, Category=car, Coordinates=(640, 267),(720, 325)
2025-04-20 10:45:05,934 Bounding Box: ID=9, Category=car, Coordinates=(556, 277),(848, 477)
2025-04-20 10:45:05,934 Bounding Box: ID=11, Category=motorcycle, Coordinates=(244, 271),(284, 310)
2025-04-20 10:45:05,934 Bounding Box: ID=13, Category=person, Coordinates=(136, 233),(160, 286)
2025-04-20 10:45:05,934 Bounding Box: ID=16, Category=truck, Coordinates=(180, 221),(275, 260)
2025-04-20 10:45:05,934 Bounding Box: ID=18, Category=bus, Coordinates=(0, 197),(12, 240)
2025-04-20 10:45:05,936 Bounding Box: ID=20, Category=motorcycle, Coordinates=(139, 261),(163, 295)
2025-04-20 10:45:05,936 Bounding Box: ID=21, Category=car, Coordinates=(111, 227),(129, 240)
2025-04-20 10:45:05,936 Bounding Box: ID=23, Category=bus, Coordinates=(451, 240),(509, 265)
2025-04-20 10:45:05,936 Bounding Box: ID=30, Category=person, Coordinates=(496, 263),(539, 330)
2025-04-20 10:45:05,936 Bounding Box: ID=32, Category=motorcycle, Coordinates=(257, 280),(283, 310)
2025-04-20 10:45:05,936 Bounding Box: ID=37, Category=motorcycle, Coordinates=(181, 241),(197, 264)
2025-04-20 10:45:05,936 Bounding Box: ID=40, Category=person, Coordinates=(382, 251),(417, 318)
2025-04-20 10:45:05,936 Bounding Box: ID=36, Category=truck, Coordinates=(205, 223),(275, 260)
2025-04-20 10:45:05,936 Bounding Box: ID=53, Category=truck, Coordinates=(559, 276),(846, 478)
2025-04-20 10:45:05,936 Bounding Box: ID=54, Category=person, Coordinates=(524, 259),(558, 319)
2025-04-20 10:45:05,936 Bounding Box: ID=55, Category=backpack, Coordinates=(430, 267),(447, 301)
2025-04-20 10:45:05,936 Bounding Box: ID=56, Category=person, Coordinates=(398, 250),(436, 318)
2025-04-20 10:45:05,936 Bounding Box: ID=57, Category=car, Coordinates=(281, 241),(304, 255)
2025-04-20 10:45:05,936 Bounding Box: ID=58, Category=person, Coordinates=(249, 244),(276, 298)
2025-04-20 10:45:08,163 Bounding Box: ID=1, Category=car, Coordinates=(452, 251),(583, 307)
2025-04-20 10:45:08,163 Bounding Box: ID=2, Category=car, Coordinates=(277, 243),(358, 284)
2025-04-20 10:45:08,163 Bounding Box: ID=3, Category=motorcycle, Coordinates=(456, 280),(544, 344)
2025-04-20 10:45:08,163 Bounding Box: ID=4, Category=motorcycle, Coordinates=(358, 270),(424, 330)
2025-04-20 10:45:08,163 Bounding Box: ID=6, Category=bus, Coordinates=(712, 189),(848, 284)
2025-04-20 10:45:08,163 Bounding Box: ID=8, Category=car, Coordinates=(634, 266),(717, 323)
2025-04-20 10:45:08,163 Bounding Box: ID=9, Category=car, Coordinates=(532, 277),(847, 477)
2025-04-20 10:45:08,163 Bounding Box: ID=11, Category=motorcycle, Coordinates=(241, 273),(278, 308)
2025-04-20 10:45:08,163 Bounding Box: ID=13, Category=person, Coordinates=(132, 232),(157, 285)
2025-04-20 10:45:08,163 Bounding Box: ID=18, Category=bus, Coordinates=(0, 197),(11, 240)
2025-04-20 10:45:08,163 Bounding Box: ID=20, Category=bicycle, Coordinates=(136, 256),(159, 293)
2025-04-20 10:45:08,163 Bounding Box: ID=21, Category=car, Coordinates=(111, 227),(128, 240)
2025-04-20 10:45:08,163 Bounding Box: ID=23, Category=bus, Coordinates=(449, 241),(508, 265)
